1.61021218162,0.450726894696
2.26482980989,1.13554033501
2.36193090667,0.995053372706
1.9665967125,0.794662319855
1.57933218095,1.06715032715
2.47177959462,0.774618469062
2.53012761218,1.11409980057
2.5258947481,1.64386155174
1.91378239944,1.2182740446
2.14857062769,1.06752117304
9.29234124281,5.76012378521
9.26573226916,6.02521032434
9.07340217498,5.91947506862
9.03684710919,5.95886261171
9.09805527698,5.62923230947
9.29415994692,5.6051855405
8.79205185878,5.8670425962
9.26965876643,5.87004094277
9.36186578217,6.13849914781
9.31530130485,5.98690279821
6.62273932435,1.62479669983
6.58206535829,1.82666117404
6.17053357373,1.67554189987
6.93860759809,1.61224238541
6.65179505288,1.55148605573
6.2207488692,1.36085824537
6.41057792435,1.63621331282
6.35828459604,1.84043099607
5.91567911403,1.8327868819
6.66301648441,1.60125927752
5.41449189333,9.90818091362
6.32511012721,9.78871922723
6.11181145217,10.1085327285
5.52914787154,9.57047549624
6.22906105957,10.6139744601
7.04818275152,10.6300340964
6.43934141822,9.77183905419
5.23967717601,9.7174134825
5.01844820509,9.3925395152
5.18642034196,10.0734119031
6.131595625,8.58500949817
6.09301543739,8.63523678919
6.12960196346,8.66292972698
6.06022554862,8.56504195328
6.10869063428,8.60600085865
6.10474058531,8.68862200976
6.04732089156,8.64714400802
6.20996777097,8.5784302601
6.10865348091,8.63805737799
6.11374202364,8.67325264305
